Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
WordPress,3.1020914089966642,3.092435180043569,3.1352107950051535,2.9670589767078503,2.9511491306449487,2.932527832576537,2.991386362995214,2.936087585209667,2.979678789304044,2.7452741413190886,2.8220780268760293,2.855118908680429,2.6914916638864597,2.634639730162805,2.729466529711301
istio,2.280266834940954,2.2087480244329587,2.1841094839776622,2.1054819554431274,2.1089660021385983,2.07719819549464,2.0760510799958625,2.0469737657508777,2.0191592081782845,1.7970994436910133,1.5581024440952955,1.6641045018845544,1.6646754370936765,1.7185610453535414,1.7438075048626438
qbittorrent,2.3386369782745873,2.1269915851522785,2.080267478369245,1.8860595858656783,1.8237706719008626,1.835228195150269,1.8689993699632321,1.7752117331129929,1.7163330520549462,1.4779690570424289,1.3654323566129176,1.4535127326994086,1.371310965438266,1.3102596563293996,1.3344144065388903
yt-dlp,2.147164878752366,2.0501046516594763,2.160640414160056,2.0819619532110987,2.139726669498601,2.224815392411042,2.2858110077767226,2.179714934930799,2.230934167024029,2.0793224654728624,1.967152574393248,1.9793894809344326,1.8921444866234458,2.035593190329063,2.088056472233757
DefinitelyTyped,3.1198954295501666,2.8520353679894064,2.8020276586055655,2.6089439249294353,2.5374620984634313,2.4847615721039613,2.474920775227331,2.3736004957653374,2.3758939811036264,2.2249591763305747,2.105182963008672,1.9205856467752116,1.7951678493818923,1.8309445187106597,1.9170924667264024
mastodon,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.958228707320894,2.7769003386457993,2.073316321470114,1.832418530945404,1.6327163057018599
grpc,1.6008744253132605,1.5119388321729101,1.504067301009036,1.4573426768533975,1.381739881937629,1.4922639458058042,1.5038977647800045,1.4387523239000206,1.539086168020031,1.4189338794940634,1.3339899653962815,1.397248742036084,1.427792755831673,1.3753552236691837,1.4280394256616473
elastic,4.83336338231317,4.530989705693904,4.610914843132086,4.269071057563089,4.322196018690767,4.397586449483198,4.286168342062948,4.189547614129311,4.357357274274095,4.102169881818936,4.145307137669636,4.144326247919337,3.928897324689143,3.903126853581451,3.855838450947396
sveltejs,1.694356801586586,1.7563538507539191,1.6950554849843011,1.5497068137325565,1.4937087111280376,1.389365815741702,1.6610590259819642,1.7671968601528607,1.9128359778112853,1.6014779552185103,1.4664666707805059,1.4217862130981307,1.6251138382189843,1.5928317855467122,1.4529011954455056
Azure,1.9906697917605696,1.9208491734654647,1.9057162716007956,1.7444792165579326,1.729159647863598,1.851256217130994,1.8423403515040953,1.801280727122495,1.8368078130835952,1.6928122664747722,1.5641260543691349,1.6139533548893183,1.619149166388646,1.5963375443752932,1.6003409314421837
MicrosoftDocs,6.3233119985576485,6.190722310025201,6.5815401577067805,5.936270931081465,6.174515519489079,6.211940827179748,6.1399010748239204,6.035942986986159,6.062969469767185,5.825025601284215,5.857550398488638,5.536246580060076,5.381315203375924,5.339770886266455,5.564180343991083
ArduPilot,1.7738213287658882,1.5957455896800647,1.4575174364259522,1.4373381197948394,1.3790593094962573,1.4400621836089125,1.498523645185861,1.4565998760586654,1.4969220766644997,1.2965043868146466,1.2189432812299748,1.2792966881588765,1.3377951903916037,1.313008489956355,1.3992438315449003
systemd,2.0752726944920217,1.9188842851650931,1.8677084581645618,1.7412985756866974,1.7210300429184548,1.7650059773010152,1.9289610035451323,1.8532534600289194,1.9053659616262504,1.7633057485261963,1.7752941790754306,1.8368999559951784,1.81780925673787,1.7417866975928893,1.8306663461328323
ppy,1.4789506896240874,1.342061424116868,1.4781391558612755,1.4326927101013247,1.341311576264483,1.433509290644417,1.5446056628080833,1.560917165874819,1.567223228983663,1.4608646314798928,1.2981900688751655,1.305039508676603,1.495716977899606,1.389179068140974,1.3441702908844548
o3de,1.4328405300640044,1.3676904019478022,1.3372815952831771,1.268471199854918,1.1846518917810427,1.28881432977975,1.363282021383636,1.3310473042759758,1.3990233645506234,1.2506711688024135,1.1336301626707046,1.157556393135248,1.1358484441358665,1.1392343989305664,1.1304849531219268
helix-editor,1.1575768502659334,1.0780402374951945,1.0433573808211298,1.2310568190801252,1.1468162709282397,1.2681372958985384,1.3700102498518945,1.3510844866763065,1.5208676285465286,1.4509008884337549,1.2832378447911674,1.4182562611207836,1.482651506271246,1.4763848190019209,1.51828135585812
cloudflare,1.4385197872532227,1.4174106189398146,1.435515183471946,1.3557295711249888,1.3025531353908801,1.4070320609635507,1.5104990455413145,1.4525924395785994,1.5448961806083914,1.3937754283025656,1.2913547664367662,1.2856247728011938,1.320104054894818,1.3239241481271633,1.4084883187271893
bitnami,1.7386640223564411,1.6643458203408654,1.7480766004362103,1.6293065365889952,1.705561821617425,1.8424452326719767,1.7171699124531,1.6125593885560834,1.5622017181037227,1.3326644709529214,1.2297516032106934,1.2027569977232289,1.227022713542465,1.203891746416778,1.300268811329414
appsmithorg,1.5407013431893986,1.5000213574815258,1.547856098554754,1.476761326383044,1.4469964405513482,1.5585455726155981,1.617854489717236,1.614707705019624,1.6884864917207323,1.5652348398881848,1.501241271935862,1.5826573172364973,1.5898532952219508,1.5824738617349965,1.6887339642021986
go-gitea,1.9739475344812045,1.9311434795608902,1.9485559523524194,1.8382662717215916,1.7542955074777717,1.878441867672887,1.9587937146779764,1.8613509605453415,1.8348573088575029,1.7408873266723865,1.6117168475964894,1.700695467503396,1.7336952111304473,1.7969227228060234,1.8889656227462466
Homebrew,3.540025241143063,3.2962282687625475,3.252124727368598,3.0377026844794948,3.073752361979815,3.183618751506625,3.259457604167647,3.1197273290642427,3.254575384913334,2.9938695303202234,2.931015659488017,3.0058306388352114,3.0304229822457462,2.9385252795311487,3.040474681469502
tachiyomiorg,1.9116109258090686,1.7566528554952798,1.7850058720609736,1.7204570078725512,1.6082262813282746,1.708288032115079,1.8994668196308173,1.9342697789712866,1.8928744345612751,1.6795687913426143,1.5934324135737716,1.558205942564142,1.7020053560318478,1.6275706684844675,1.7837751600847958
mlflow,1.3859641215180745,1.3320661227628037,1.3439685545142968,1.3499541969114301,1.264497795485506,1.2138988237261954,1.3120797795811667,1.34592026440818,1.4634315041015924,1.2255127176109157,1.050837561885594,1.1478705492949661,1.123472764487886,1.1459670494081817,1.2514500513582623
zulip,1.750292977553412,1.6298321301952075,1.6356925436809435,1.559332437421821,1.4189602894432318,1.4840285532963708,1.533222685085055,1.4712662673001446,1.5614547164852193,1.3881293072430876,1.3344598924389213,1.4567843955076816,1.4672326267098277,1.4874598298467558,1.6824005070262473
trinodb,2.0018930857297397,1.9144846439707828,1.9269851161230016,1.7887989360663283,1.7877367472791459,1.8494851649784279,1.8620172460810775,1.8092129725263373,1.9085199684599319,1.8091389665384296,1.762477987003432,1.7648803260183286,1.7276899633012632,1.8195906406862787,1.926179600935376
ray-project,2.7849544757955464,2.6068514800734697,2.665311698583515,2.5426108225490696,2.5706396754017193,2.737313609059916,2.759622166009987,2.7301797149349305,2.7008811852425687,2.5540117904292714,2.5123961057763053,2.5325157365067827,2.5086562130871126,2.4886328425861164,2.5539786262211246
grafana,1.4349139096727666,1.390756481995643,1.4041080459219137,1.3698750528944297,1.329270972183568,1.406500745317781,1.3900679875497213,1.3889279074571368,1.5756892473267028,1.3954360521435887,1.319892154117083,1.4083551763062736,1.4616737148679477,1.4346742565755108,1.4543173722053457
open-telemetry,1.4622284323447219,1.368202981504421,1.2975481149485895,1.2349907696313898,1.2754398043035637,1.457949810349832,1.5592469650094507,1.542325965709564,1.6347438752783967,1.4250366721098227,1.3496257197241195,1.4003912602598199,1.407869940398366,1.4962640650867143,1.604825491181677
getsentry,1.9810240692328493,1.890478834735808,1.9739663974306736,1.8732533213051787,1.82825294057332,1.9185119226246994,1.96903416303847,1.9148936170212763,2.034348241087856,1.8987296227616175,1.846723089556702,1.8841238257409074,1.8783486470158608,2.0089016174296415,2.141359791944402
CleverRaven,2.3931758766789866,2.2422792704284307,2.1184047168228557,2.0979488586428334,2.01185018090202,2.172657906517964,2.274385714151378,2.211072092542863,2.328666878778238,2.079571559049016,1.9081126495815748,1.8896770428760017,1.7743523619739772,1.7364483830130049,2.0553663920274494
quarkusio,2.396331019561886,2.265687070180684,2.2232821225702852,2.02508707236888,1.9973487234323044,2.0728148414170384,2.1208636205486027,2.041231150588721,2.0902903622957854,1.8427665993191442,1.7734999121853505,1.8846834522739013,1.867514855324022,1.8427366165886132,1.9822759359223725
SerenityOS,1.759487965383575,1.7468711289564736,1.7595091436378016,1.6180905924641131,1.3522975288930552,1.4043312064308873,1.435303687125622,1.4026853955794256,1.490489562727386,1.4519802939304198,1.3758561928314765,1.5191612298390953,1.469099122656736,1.4337181405313526,1.4709967873767948
open-mmlab,1.5512034616424772,1.4061338686942035,1.570376051578266,1.4833737113521908,1.4398775432480333,1.4772985551166191,1.4462211899231732,1.4120223094401982,1.453969483600548,1.2193268938031054,1.0760854602674312,1.1390456693515985,1.1631966673579615,1.0401967120231592,1.1776121686299366
expo,2.812854953574326,2.6384605527316216,2.726874865182274,2.5512738838694076,2.7010649050081295,2.7295652558924384,2.672747618555053,2.8132204090064032,2.8878805904079465,2.7206969084719494,2.8592022632445855,2.788609447643829,2.7614852618955306,2.704356525049355,2.8935070043927706
conda-forge,1.7259983773550887,1.8349493827687837,1.759767993672555,1.6362537258603773,1.5626565498249572,1.6211522662088171,1.7830134564569367,1.644536252840322,1.625613855496687,1.4401898646591569,1.4621518861162666,1.4135640078826026,1.3269208227009188,1.3572288569986808,1.3800074305570733
alibaba,1.4922022897322635,1.3445816069369099,1.3816312345708601,1.282323727859903,1.2417788454496184,1.319099321588634,1.3941303141720658,1.3660813881429457,1.4360414447564638,1.2308682294982147,1.0387903413379154,1.0768410277995675,1.0320956150870582,1.0292412156838442,1.232292326857093
argoproj,1.418507166681691,1.449959420785101,1.4824101814347004,1.446252284341854,1.3626682681744275,1.544465708002696,1.6168812239639658,1.6167733939268745,1.5663932271853258,1.5066148183000747,1.3849556892025956,1.4294918399755103,1.4542077310803134,1.5582920934514903,1.6095067421378149
azerothcore,1.6717749932389796,1.5632822177608816,1.5397023224600341,1.399881888482267,1.3218005243961386,1.3907383811599408,1.4534995251215408,1.3578186325139434,1.385660335597394,1.2267166698956573,1.130383394012465,1.2026709013335375,1.2230056896567272,1.2061226838531476,1.2901195445505604
mdn,1.462498873163256,1.4946392721370296,1.6185221580423268,1.5021227522773668,1.5267544566347828,1.741982299317653,1.859901450965273,1.9004751084486675,2.0598707963867255,1.943483435277186,1.8852143864129376,1.8381914018405494,1.8434938640072858,1.8397089157821116,1.846401643464388
dotnet,2.90173983593257,2.6865148861646233,2.6285549936485872,2.444764265220808,2.440258389605824,2.6452631734302825,2.580498951505976,2.5057632720512286,2.499896249775208,2.129348758683679,2.019442638047002,2.1002688120611475,2.2029566377825667,2.271036766203068,2.275385186965929
ansible,1.5107725592716128,1.4112596642603905,1.420027323059224,1.3192777527191226,1.212644099078645,1.3029827470002804,1.3587965357381304,1.30939888452799,1.4406894548271523,1.2375522404583323,1.093814525967029,1.0,1.1196180445975312,1.1348522003948402,1.2117184255960838
bitcoin,2.000270440818534,1.8955619153389431,1.8498909474390626,1.80357217590246,1.717558481887826,1.7433548647358919,1.8346388572825667,1.7880603181160915,1.8164727690243332,1.629750076111926,1.4771468308405047,1.5251018807278016,1.4567234430087554,1.372247846525669,1.4127368490067094
openhab,1.8718561254845398,1.7336294904104907,1.6787479327948613,1.495719619997117,1.419927053274546,1.4982412468207156,1.5369888003911871,1.5212972526337531,1.571041237256014,1.4044864520771636,1.293448077808526,1.4209252492012168,1.4464171393019125,1.3700965854263125,1.4331140590510743
renovatebot,1.6382403317407372,1.6424757592584682,1.5521702658006375,1.524763893216028,1.4801740174896365,1.5727139898361286,1.7090029433060945,1.702829993802933,1.733555589370444,1.6233566743239878,1.4700124839204256,1.4891566380316452,1.4592391549371975,1.527656541869915,1.5305155495334049
PowerShell,1.6047958171820067,1.4335141600102514,1.3973779450183352,1.2453697030006836,1.2448109683751043,1.1950813946051784,1.2761958944171221,1.2327618260689939,1.3491402564705557,1.2235614845977139,1.234066387874933,1.3030162435188553,1.2770934961182294,1.2977504714183272,1.3700155167515353
Skyrat-SS13,1.4758856936806994,1.4288155140745804,1.3957817031373583,1.3077688548297846,1.1680850752171557,1.2748672940782906,1.4063172940391,1.3301384011567858,1.4726445240631356,1.3531731753895548,1.1988218596769369,1.2499378192741117,1.2344481213312535,1.1595518648689325,1.2120331315427149
vitejs,1.6817813035247453,1.6184699500234931,1.6826306833161566,1.7204151573347717,1.7886595672999457,1.7771376845460942,1.9338273323114827,1.7995042346622598,1.7353400932368688,1.466469236943345,1.4427567154473087,1.4653940344768208,1.2884141997962182,1.3710128633019645,1.495111130537404
aws-amplify,1.9598846119174254,1.7823245482892656,1.7347026819739715,1.5892555719340993,1.4074909548990022,1.3263163591103417,1.3330261512276314,1.2090890311919025,1.2948996389492178,1.2474329523124186,1.1576818831258218,1.2406824573822872,1.3367807904204576,1.3266729817541187,1.3819743427235178
element-plus,2.161588389074191,2.1410020930331894,2.2008915945641494,2.1076163328698776,2.047928049334251,2.0143701203823507,2.046556896081548,1.9741375748812227,2.0177482051211113,1.5959978965431347,1.5651513497348946,1.49130904777393,1.2721026482601914,1.3378675071044732,1.5106890748956445
opencv,1.726223744703867,1.605655461108026,1.5763727440500443,1.3733067969923414,1.1324905887005814,1.149698183195667,1.2216506963316816,1.2824209873992976,1.4282809279420108,1.2878691428413274,1.240346321990212,1.3303948954407177,1.272224376256729,1.2602229166851102,1.31600410866097
void-linux,1.9849003876318396,1.9083336892913585,1.8576133068091942,1.795369470497696,1.7312250069577697,1.8515218749538789,1.944660203304402,1.856021483164635,1.9147449819474611,1.7694085411419558,1.6825476691144008,1.718129986415903,1.7091467318287152,1.6813521959683773,1.7261446336079727
PrestaShop,2.388127648066348,2.1779078211097347,2.207578553795269,2.081292344606628,2.042874511125108,2.101063123250471,1.9887110576154523,1.9111753769882254,1.9854196350758762,1.8741523899144779,1.8030625952314274,1.8425392695199645,1.8930777345969,1.915042892428092,1.9800336560526257
github,2.185026593347156,2.130707786937764,2.0386789061189274,1.9146435031690157,1.7725761326517158,1.616060491270189,1.5903914691140932,1.5218756455277833,1.6310918673657127,1.4508593728377295,1.2825115939070872,1.2875619415692503,1.3110150311533504,1.3036863585258107,1.3532180868500996
sourcegraph,1.880600378617146,1.813207466575541,1.819778060062795,1.7369879702954183,1.7038919568178819,1.8143297797499867,1.878605079788985,1.8290435860359429,1.8501708420368246,1.6793196977664608,1.6600766123481638,1.7597145426368455,1.6870328124577334,1.7213497171490035,1.8133181808247918
cypress-io,2.606373388623456,2.5896800649267435,2.788481173453491,2.691431334892653,2.645388097086525,3.06163753449862,2.933709788138383,2.9665358397025403,3.1109435737110767,2.864133292740306,2.64431744283741,2.63966269347772,2.476885205990821,2.513133316217676,2.5079528815263235
ankidroid,1.397367709366267,1.3737559267011235,1.4887520072861493,1.5030434641085137,1.383102140063572,1.483762895473486,1.5099066229088893,1.5370378021070026,1.6216713469545851,1.4313885583017354,1.2366723469295726,1.2012503109036294,1.1375526360873918,1.2070787998973058,1.2576654938042267
Expensify,1.7033714955377266,1.6733586775447438,1.7136064041416006,1.6136125849217162,1.5106710219865531,1.6104374006857909,1.7314303715336226,1.727494319355505,1.8632848704505527,1.751847444023138,1.821859676937025,1.9203273576061375,1.9214809337889869,2.0085829120815886,2.2198789256288656
gravitational,1.3091589290543586,1.3156208619879544,1.3233036934065143,1.279059385913109,1.2219162430971597,1.3813075284475254,1.4844747656169188,1.4818425945052676,1.6000498001079004,1.4757687304530736,1.406230568042113,1.4721095528727495,1.5228623211274717,1.6348212151526686,1.7272067661778525
kubevirt,1.4019201298115929,1.2738456281235315,1.2805502959998083,1.2264951104621695,1.1207136474827522,1.2850951202593608,1.4908644668666486,1.4272257797975625,1.4298994314487683,1.23485372671667,1.1004362252042283,1.1358601029330169,1.13191257224782,1.1684756146144106,1.2527482133881156
MetaMask,2.1496889930586853,2.058006919824014,2.0121036358842845,1.727278645530595,1.5087814381344387,1.5913543137418888,1.6944885888116756,1.662796942780417,1.6747914620481679,1.4633140516454015,1.3521889581385191,1.4389193946467178,1.4185008520959759,1.4390166169427303,1.6317721878619664
yuzu-emu,1.4691246732173442,1.3837939430182393,1.3735206001485991,1.279059385913109,1.077077443642063,1.2246579655530359,1.3540994705810445,1.349721131997521,1.4222219148141488,1.2026791397968504,1.1749410217827796,1.2312549027110795,1.208479482069917,1.2142895083970004,1.2086893808597592
taosdata,1.330704047597584,1.239588227756183,1.2743378951657358,1.2426912685828013,1.2082497180272158,1.2852722254746176,1.4316645195264381,1.4744061144391654,1.5638202216104804,1.3755915972433645,1.2893041757052464,1.5300524231350563,1.4825297782747087,1.430770116061864,1.44778722381275
matrix-org,1.4331560443522942,1.3733714920336593,1.4010449871773363,1.3453924882934745,1.3734784455609428,1.3549631276781016,1.4759269533490686,1.426399504234662,1.5339401568703401,1.340386371813678,1.1535807016627821,1.168748923795129,1.1122737888064345,1.1501102189328682,1.1649845925213629
tensorflow,3.0718471107905883,2.68121823074623,2.6931380773194644,2.432250954424764,2.3286850547100437,2.3947035701459645,2.4040416388478794,2.4582524271844655,2.514794782055361,2.31035675735518,2.050286940300279,2.160708477624505,2.060210273842908,1.9365953415901624,2.008514544222742
rust-lang,4.52988371044803,4.2567169279398565,4.263883229873212,4.165156172256814,4.140136811730067,4.39953460685102,4.436347479382753,4.543110927494318,4.6555354203267445,4.3164318729069215,4.379288084264089,4.538303327147148,4.353971488598145,4.222230583319316,4.3423345061957725
openvinotoolkit,2.2659785450283962,2.1232326684037415,2.101450039546533,1.8949318998749134,1.5169989307006109,1.5605822825910494,1.7909265301900454,1.7619913241065892,1.8842424158585678,1.7625999833937616,1.6847264217666407,1.6994901180477164,1.7045210679602898,1.7634984994289862,1.8226806827370674
DataDog,1.5743261516271523,1.5227884327880057,1.5325408048318674,1.440979116581648,1.3158681099767096,1.3818388440932952,1.4247247115465993,1.3532328031398468,1.4694075170496204,1.3424621516149566,1.2436785319289316,1.2849360016836626,1.285776759871239,1.3562329027860156,1.4550647988285945
home-assistant,10.0,9.999999999999998,10.000000000000002,9.999999999999998,9.999999999999998,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
matplotlib,1.6168304336067791,1.4711887574217248,1.4230903818038012,1.3833509260594,1.3027289106329374,1.33769536919058,1.330487197088666,1.3687254699442262,1.406949881724744,1.27574658880186,1.1792558064470193,1.3454187154418658,1.3028186793864909,1.2640473808617436,1.2770592477653693
envoyproxy,2.123456233660867,2.0752637648968433,2.120432375428421,2.0447568251252024,1.940880926921443,2.0054263070118905,1.9984013992458367,1.9726089650898573,2.0168767032328576,1.806274390412665,1.724969264872716,1.795444544358773,1.8323354643246803,1.8557238595217647,1.9469501934130298
godotengine,4.210448030289371,3.9845371833753362,4.128073244972797,3.9793816350540103,4.019994433784001,4.182979204895975,4.2637832297377365,4.568312332162776,4.957324074202161,4.870499017464228,4.872198831353153,5.054838617100656,4.976001550904845,5.085523694857335,5.166864086369298
aws,3.0928513476967456,2.9424202298065008,2.9160079572418094,2.6010341732891264,2.4167923947911936,2.542409319669994,2.5946747787818665,2.498492047097707,2.6087094855372186,2.3448562176524312,2.3119081411300084,2.347537643254826,2.2916557712595695,2.2135901272165515,2.209336276416723
NixOS,8.950013522040928,8.417538763828968,8.593710902859335,8.634542503871174,9.094493840542558,9.102740703206099,8.953570051625402,8.832637884734558,8.882319578359088,8.79430406022529,8.915921033269885,9.213165094610364,8.922585502646458,8.716493887054364,8.793850121292918
newrelic,1.4263950238889391,1.3643159198667294,1.3585504398053831,1.3017842279273288,1.1664152104176126,1.267428875037512,1.3708565678982163,1.316835364594092,1.3834193307418834,1.256358805457917,1.1336728833109446,1.2408116019668243,1.2921877676888813,1.2957187248244906,1.4012107437113448
huggingface,2.691922834219778,2.608944513262996,2.703750928744338,2.6324220766236843,2.6948688277256148,2.6553581706999103,2.5763519930789993,2.484280107415823,2.414281564276723,2.387783343942875,2.2761082446088925,2.397430501080988,2.4376887911057414,2.4660446010428747,2.588714295080534
denoland,1.488506265212296,1.384989961983683,1.4334875248663808,1.3602494292051652,1.221344973560474,1.3032484048231654,1.3749188945205608,1.385788060318116,1.5682607312315846,1.3811131715147655,1.2750782025053282,1.3012082193353358,1.3340621984977865,1.3471896385350177,1.4987302489236618
symfony,2.117641756062382,1.9131604801161846,1.9380725259449223,1.8001404318045486,1.7363224889774274,1.8961523891985501,1.893457961501933,1.7633546787853749,1.843157326840875,1.629584013727824,1.555795529522336,1.6978973348384256,1.5984959829761143,1.687925493771966,1.7511637563651463
containers,1.8046515820787885,1.7115031395497842,1.679610766244038,1.6057446838191871,1.5088693257554673,1.6628605444017535,1.6958426976857903,1.6893203883495145,1.7207320615861337,1.5671860729013867,1.4887241243455436,1.5891145464633514,1.4955140979053767,1.463955310427862,1.4446008261031098
xbmc,1.5855945190660776,1.490453205757977,1.4441435179637132,1.363764874378636,1.2579501677188767,1.3043995887223336,1.3399236433051542,1.2595744680851064,1.362544785513702,1.2166698956574686,1.0660033891707923,1.139519199494901,1.3160058790113884,1.3203785511300759,1.3228883012435255
airbytehq,2.040656269719643,2.0201187475972833,2.0602497423483452,2.0739685004952313,2.2118824063630638,2.328333390728542,2.4748361434226984,2.5258004544515593,2.6903816624936026,2.656762890592566,2.7094236985631626,2.7481871926837202,2.7230192149896757,2.5879095585045633,2.641388202897917
