Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
DefinitelyTyped,1.1177176148046608,1.1837118245888802,1.1206304953892343,1.359554836868639,1.5112683926243249,1.1242972378391591,1.0765714285714285,1.3401665598975017,1.3006036217303822,1.2141680395387149,1.135042200687715,1.2534361381159906,1.2134883720930232,1.0762308099523556,1.0836653386454183
mastodon,1.6600411240575736,2.0797180892717306,1.440542569161484,2.470750499381718,2.9570683553734405,3.862136396968957,2.496,3.699711723254324,4.386317907444668,1.5238879736408566,2.575492341356674,5.082132081796849,5.876744186046512,3.777660137638962,5.254980079681275
grpc,2.26045236463331,1.9096319498825371,2.1112481235256277,2.5169789784076855,2.594151611100764,2.7148618919579564,2.8662857142857145,2.091127482383088,3.683702213279678,2.652388797364085,3.267583619881213,4.738183037210861,3.1348837209302327,2.9629433562731604,5.075697211155378
elastic,1.1223440712816997,1.2057948316366485,1.2658696118378727,1.437458384856844,1.3025703110448874,2.1087753605475434,1.344,1.0965727098014093,1.651911468812877,1.327841845140033,1.4445139105970615,1.2896413007039893,1.3390697674418606,1.2334568554790895,1.4302788844621515
sveltejs,1.618917066483893,1.4449490994518404,1.2755200514690115,2.1745458004375537,1.3645930340845593,2.9348570031777075,1.6708571428571428,1.1974695707879563,1.2643863179074446,1.457990115321252,1.6442638324476397,1.518940663761314,1.4604651162790698,1.181048173636845,2.7808764940239046
Azure,1.6394790952707332,2.2051683633516053,1.9409178640360283,2.9758394368876626,2.1055131309368598,2.627963823026155,2.552,2.0651825752722615,5.012877263581489,2.1499176276771004,2.322288215067209,2.949044585987261,1.9837209302325582,2.129168872419269,2.2788844621513946
MicrosoftDocs,1.0565455791638108,1.20203602192639,1.1061548359425262,1.171216588985066,1.1609238219407712,1.2826937179173796,1.022857142857143,2.292921204356182,3.0969818913480887,1.2125205930807248,1.517661769302907,1.0090512906469997,3.6958139534883725,2.6866066701958706,3.163346613545817
ArduPilot,2.1874571624400274,2.15724353954581,2.030184430624062,3.203557500237801,3.111287018066679,3.328648252261061,2.1474285714285717,2.3822869955156953,6.4362173038229376,2.4398682042833606,3.69521725539231,2.617163928930607,2.343720930232558,3.348861831656961,3.689243027888446
systemd,1.1850582590815626,1.2297572435395459,1.3971155908213597,1.406639398839532,1.1366176196684672,1.7677829381569299,2.1165714285714285,1.2104420243433696,1.5758551307847082,1.5568369028006588,2.1309784307596122,1.6728126047603085,1.6572093023255814,1.8671254632080465,1.8725099601593627
ppy,1.0179917751884853,1.4454189506656225,1.116287797555222,1.4177684771235612,1.316818774445893,1.5807870936201418,1.3177142857142856,1.0922485586162716,1.2861167002012073,1.2817133443163096,1.4417005314160676,2.4059671471672814,1.2134883720930232,1.8194812069878241,3.50996015936255
o3de,1.2452021932830706,1.2452623335943618,1.1510293802273215,1.3646913345381908,1.6277705345501956,1.516988511366414,1.2354285714285713,1.614029468289558,1.4382293762575453,1.4382207578253707,1.140668959049703,1.4706671136439826,1.4353488372093024,1.3382742191635786,1.8844621513944224
helix-editor,1.1197738176833447,1.06530931871574,1.1375187647437273,1.5393322553029583,1.3788414974855652,1.8854803226594965,2.288,1.556374119154388,2.615291750503018,1.887973640856672,2.7836824007502345,3.6972846128059,3.1809302325581394,2.5627316040232926,2.864541832669323
cloudflare,1.351610692254969,1.85512920908379,1.4067660304524985,1.7259583372966802,1.805457254609797,3.3385480322659493,2.201142857142857,1.7812299807815504,2.5754527162977867,1.6639209225700164,2.673960612691466,3.1542071739859203,2.126046511627907,2.47220751720487,2.8286852589641436
bitnami,1.627141877998629,1.39796397807361,1.8772249624705126,1.2653857129268524,1.6478860122927919,3.3473478367147402,3.6022857142857143,2.441383728379244,3.5533199195171026,2.0939044481054365,3.4335729915598625,3.1149849145155883,3.1934883720930234,2.4007411328745367,2.661354581673307
appsmithorg,3.046435915010281,1.8593578700078308,1.921616984773751,2.0880814230000952,3.484261501210654,3.555243216817404,4.346285714285714,4.230140935297886,4.610865191146882,2.5370675453047777,3.264770240700219,2.6925913509889376,4.20232558139535,3.358390682901006,4.382470119521912
go-gitea,1.1279986291980808,1.0836335160532498,1.1129101436843234,1.2448397222486445,1.0268206369901285,1.0725983867025177,1.5542857142857143,1.3084561178731582,1.727967806841046,1.2240527182866556,1.5936230071897466,1.3711029165269863,1.8832558139534883,1.9862361037586023,1.2749003984063745
Homebrew,1.4384852638793695,1.4280344557556772,1.2904782328972764,1.4639969561495292,1.5657478115105232,1.9690784649230018,1.4651428571428573,1.7235746316463805,1.8402414486921528,1.7545304777594728,1.9565489215379805,1.6064364733489775,1.3558139534883722,1.3382742191635786,1.4302788844621515
tachiyomiorg,1.409184372858122,1.9303054032889584,3.2408320823504186,1.0419480643013412,1.5833488545352952,3.7609386458078706,1.5851428571428572,1.354580397181294,5.382293762575452,1.871499176276771,1.7005314160675211,1.8809922896413007,3.126511627906977,2.2578083642138695,3.258964143426295
mlflow,1.615832762165867,1.4317932654659358,1.1640574737293587,1.901455341006373,1.103929968336748,1.9580787093620144,2.053714285714286,1.5001601537475977,3.089738430583501,1.0823723228995057,1.0112535167239762,1.3167951726449882,1.862325581395349,1.0238221281101112,1.1314741035856575
zulip,1.478581220013708,1.3495693030540328,1.6745657302165988,2.4382193474745555,2.1264667535853974,1.9162796382302616,1.7017142857142857,2.108424087123639,2.2169014084507044,1.3937397034596375,1.8890278211941232,3.244720080455917,2.2432558139534886,1.6527263102170462,2.756972111553785
trinodb,1.3413296778615489,1.3068128425998433,1.3599613982414755,1.6745933606011605,1.8180294281989196,2.4376680518210705,1.8011428571428572,1.6716848174247279,4.2197183098591555,2.275123558484349,2.6486402000625198,2.267180690579953,2.209767441860465,2.87718369507676,3.6772908366533867
ray-project,1.1614119259766964,1.6263116679718088,1.6456144113231825,2.2892609150575476,2.6846712609424475,3.00305548765583,1.8674285714285714,2.2064381806534272,4.8498993963782695,2.2372322899505765,3.2900906533291656,4.243379148508213,2.753953488372093,3.120169401799894,3.856573705179283
grafana,1.0488348183687457,1.2212999216914644,1.6446493673600688,2.38599828783411,1.0494505494505495,1.5829870447323393,2.3120000000000003,1.1888212684176809,1.2245472837022133,1.28665568369028,1.2447639887464832,1.9865906805229634,1.1255813953488372,2.3245103229221806,2.4342629482071714
open-telemetry,1.3608636052090473,1.1630383711824588,1.5080956465794553,1.761913820983544,1.8222201527286273,2.263871913957468,2.337142857142857,1.7596092248558617,1.8728370221327968,1.945634266886326,2.2378868396373868,2.538719409989943,1.7869767441860465,1.8671254632080465,2.661354581673307
getsentry,1.268848526387937,1.3537979639780735,1.524983915933948,1.5187862646247503,2.0543862916744273,2.5355658763138598,2.0297142857142854,1.8749199231262013,2.517505030181087,1.5172981878088962,2.0972178805876833,2.0167616493462956,1.8539534883720932,1.8194812069878241,2.302788844621514
CleverRaven,1.1670664838930773,1.5957713390759594,2.021981556937594,1.7738989822124989,1.8373067610355744,2.3760694206795403,1.737142857142857,1.655829596412556,3.5822937625754525,2.102141680395387,2.9721788058768364,3.6731478377472344,3.406976744186047,2.8295394388565374,2.8764940239043826
quarkusio,1.1716929403701166,1.401252936570086,1.1804632211022947,1.4751260344335584,1.5054013782827342,1.78538254705451,1.5611428571428572,1.4035874439461884,2.024949698189135,1.4497528830313016,1.6414504532666458,2.360710693932283,1.7367441860465118,1.6050820539968238,2.5896414342629486
SerenityOS,1.2220699108978752,1.8429130775254503,1.8246300664808064,1.8064301341196614,2.0040975973179362,1.6841847958934246,2.1702857142857144,2.138693145419603,2.836217303822938,1.9126853377265238,2.5107846201938107,2.0801206838752933,2.6953488372093024,2.086289041821069,1.9920318725099602
open-mmlab,1.205620287868403,1.4280344557556772,1.2663521338194297,1.1900504137734234,2.309182343080648,1.9646785626986065,1.2994285714285714,1.814381806534273,1.727967806841046,2.0724876441515647,1.4501406689590497,1.4676500167616493,1.5567441860465117,2.9915299100052932,2.816733067729084
expo,1.070424948594928,1.729209083790133,1.5930195153334763,1.4134880623989345,2.5958279009126466,1.6863847470056221,1.534857142857143,1.6860986547085202,1.7895372233400404,1.6046128500823724,1.9452954048140043,1.8236674488769695,1.6153488372093023,2.005293806246691,2.51792828685259
conda-forge,1.003084304318026,1.1296789350039154,1.1756380012867254,1.075335299153429,1.1156639970199291,1.2925934979222684,1.4582857142857142,1.0014413837283793,1.9923541247484908,1.1037891268533773,1.1913097843075962,1.6034193764666442,6.5381395348837215,4.959237691900476,6.4023904382470125
alibaba,1.1223440712816997,1.4317932654659358,1.317016941882908,1.2576809664225244,1.0662134475693799,1.1209973111708629,1.1462857142857144,2.0435618193465728,1.3983903420523138,2.187808896210873,1.6695842450765865,3.093865236339256,1.6362790697674419,1.4049761778718899,1.9920318725099602
argoproj,1.4909184372858122,2.519968676585748,1.5293266137679606,1.8021497193950347,2.638573291115664,4.11513077487167,2.605714285714286,2.4687700192184496,3.3505030181086517,3.706754530477759,4.2128790246952175,7.740194435132417,8.70232558139535,6.221810481736369,6.904382470119522
azerothcore,1.264222069910898,1.1268598277212216,1.3980806347844736,1.1489584324170075,1.1173402868318123,1.9833781471522856,1.36,1.5679051889814222,2.0575452716297784,1.7775947281713345,2.0859643638637073,2.7619845792826014,1.7451162790697676,1.9290629962943355,3.0796812749003983
mdn,2.09698423577793,2.486609240407204,2.6275466437915505,4.0279653762008945,2.755075433041535,3.0371547298948913,2.5062857142857142,1.9311338885329916,2.9158953722334005,2.2207578253706757,2.921537980618943,3.449882668454576,3.147441860465116,2.6199047114875595,4.203187250996017
dotnet,1.211788896504455,1.2913077525450274,1.1635749517478018,1.6643203652620566,1.3947662506984542,1.9382791493522364,1.5565714285714285,1.7336643177450353,5.327967806841046,1.5222405271828665,2.5529853079087212,2.185719074756956,1.6697674418604653,1.7813658020116463,2.1115537848605577
ansible,1.8322481151473613,2.053406421299922,1.7179927085567233,3.011794920574527,2.1331719128329296,4.351625519432901,2.3337142857142856,2.500480461242793,3.4772635814889337,1.9522240527182866,3.0228196311347295,3.7666778410995643,2.4651162790697674,1.633668607728957,3.6533864541832672
bitcoin,1.0472926662097326,1.0389976507439311,1.130280935020373,1.214876819176258,1.0737567517228535,1.0659985333659252,1.704,1.1196348494554773,1.8511066398390343,1.3690280065897857,1.509221631759925,1.340931947703654,1.004186046511628,1.0047644256220223,1.1792828685258965
openhab,1.2914667580534611,1.3049334377447142,1.1500643362642076,1.217445068011034,1.0972248090892158,1.6566854069909558,1.5497142857142858,1.7869955156950672,3.129577464788732,1.6029654036243821,1.3572991559862457,1.8055648675829703,3.6748837209302327,3.9539438856537847,3.3426294820717133
renovatebot,1.0169636737491432,1.1555207517619421,1.0786510829937808,1.404071150004756,1.2606630657478115,1.267294060131997,1.3874285714285715,1.4151185137732223,2.3943661971830985,1.100494233937397,1.5007814942169428,1.259470331880657,1.1255813953488372,1.1381683430386447,1.908366533864542
PowerShell,1.4389993145990403,1.1926389976507439,2.0480377439416686,2.6770664891087224,1.4132054386291675,4.605719872891713,1.2342857142857144,1.8114990390775145,2.738430583501006,1.9835255354200987,1.416380118787121,2.267180690579953,3.98046511627907,2.143462149285336,3.318725099601594
Skyrat-SS13,1.3865661411925976,2.1901331245105715,1.7454964615054687,2.2336155236374013,2.7257403613335818,2.97665607430946,2.6434285714285712,1.655829596412556,6.276861167002012,6.632619439868203,6.100656455142231,8.292323164599399,7.233023255813954,10.0,4.836653386454184
vitejs,1.6477039067854693,1.9552075176194204,1.7623847308599614,2.253305431370684,1.6411808530452598,1.972378391591298,1.5131428571428571,2.5566944266495835,2.5935613682092553,2.971993410214168,2.9834323226008124,2.8555145826349317,4.574883720930233,3.6776071995764954,2.254980079681275
aws-amplify,1.4389993145990403,1.317149569303054,1.2649045678747588,1.0265385712926853,1.6906314024958093,2.1263749694451235,1.5931428571428572,1.2104420243433696,3.7090543259557345,1.2553542009884677,1.9593623007189747,2.5417365068722764,3.603720930232558,1.9814716781365802,3.247011952191235
element-plus,1.5320424948594926,1.7061863743148002,1.3840874973193222,2.816608009131551,2.0996461165952693,2.7698606697628945,3.0925714285714285,1.9887892376681615,5.487323943661972,5.454695222405271,10.0,4.306738183037211,10.0,3.3726839597670724,4.633466135458168
opencv,1.4621315969842357,2.2601409553641343,1.3768496675959683,2.405688195567393,2.0644440305457255,3.6949401124419463,3.146285714285714,2.0637411915438824,5.288128772635814,1.5123558484349258,4.696780243826195,3.8270197787462283,3.2269767441860466,5.011646373742721,5.972111553784861
void-linux,2.3360178204249484,2.674079874706343,3.0840124383444136,3.778845239227623,4.229372322592662,4.20312881935957,3.345142857142857,2.3664317745035235,6.99758551307847,3.7314662273476107,5.557674273210378,4.303721086154877,5.70093023255814,5.321334039174166,5.697211155378486
PrestaShop,1.0462645647703908,1.3326546593578699,1.0342590606905426,1.072767050318653,1.129912460420935,1.1484967000733317,2.270857142857143,1.2378283151825753,1.8583501006036216,1.3789126853377265,1.517661769302907,1.3348977539389877,1.9,1.5145579671784013,2.99601593625498
github,9.302433173406442,6.86750195771339,8.13601758524555,9.542851707409874,8.006891413671074,7.347958934245906,4.715428571428571,3.623318385650224,7.544466800804829,3.5551894563426685,5.568927789934354,5.160576600737513,5.286511627906977,2.896241397564849,3.6414342629482075
sourcegraph,1.3937628512679918,1.3011746280344556,1.4029058546000428,1.5042328545610197,1.8188675731048611,2.119775116108531,1.7531428571428571,1.921044202434337,2.4486921529175047,1.4546952224052718,2.0296967802438264,1.6456587328193095,1.8832558139534883,1.8528321863419799,1.8247011952191237
cypress-io,1.1017820424948594,1.1931088488645263,1.3261848595324899,1.2970607818890898,1.1424846340100578,1.6995844536788072,1.6788571428571428,2.2367072389493914,3.7380281690140844,1.8830313014827018,1.7624257580493903,2.1253771371102914,2.2725581395348837,2.0529380624669136,2.2788844621513946
ankidroid,1.3079163810829335,1.6441660140955365,1.1288333690757022,1.0470845619708933,1.6101694915254239,2.4200684429234904,1.7565714285714287,1.1023382447149264,3.451911468812877,2.0164744645799013,1.227883713660519,2.3154542406972847,3.344186046511628,1.3478030704076231,3.390438247011952
Expensify,1.1809458533241945,1.435082223962412,1.5134033883765816,1.8192713782935415,3.05094058483889,3.48814470789538,1.9257142857142857,2.369314541960282,3.5134808853118713,2.189456342668863,2.620506408252579,2.8494803888702647,2.398139534883721,2.0481736368448917,3.1513944223107573
gravitational,1.2184715558601782,1.25512920908379,1.154889556079777,1.313326357842671,1.6135220711491898,1.5917868491811293,1.633142857142857,1.5088084561178732,1.7388329979879276,1.3031301482701811,1.787746170678337,1.7060006704659738,1.5734883720930233,1.5669666490206458,2.0637450199203187
kubevirt,1.0215901302261823,1.0117462803445576,1.0024126099077846,1.0068486635594027,1.024306202272304,1.0395991200195551,1.0171428571428571,1.0129724535554132,1.3404426559356137,1.5205930807248764,1.053454204438887,1.069393228293664,1.0376744186046511,1.3811540497617787,1.1912350597609562
MetaMask,1.3521247429746401,1.4576350822239623,1.1515119022088784,1.1361171882431276,1.4090147140994598,2.657663163040821,2.450285714285714,1.6601537475976937,2.2096579476861167,2.6902800658978583,2.344795248515161,3.042574589339591,2.222325581395349,2.291159343568025,4.752988047808765
yuzu-emu,1.3305346127484579,1.0836335160532498,1.0723782972335405,1.1052982022258158,1.2958651517973552,2.1890735761427527,1.5794285714285714,1.3646700832799488,2.072032193158954,1.158154859967051,1.2447639887464832,1.8357358364063026,1.5483720930232558,1.6765484383271572,1.657370517928287
taosdata,1.3084304318026045,1.7179326546593576,1.6711880763457003,2.284980500332921,2.6394114360216054,3.93803471033977,3.0434285714285716,1.6486226777706599,3.2201207243460765,2.1960461285008233,1.9059080962800876,2.089171974522293,2.532093023255814,2.0672313393329804,2.661354581673307
matrix-org,1.401987662782728,1.2814408770555992,1.0738258631782114,1.4160563112337106,1.6244179549264295,1.7699828892691274,1.8891428571428572,1.5679051889814222,4.009657947686117,2.5271828665568368,1.4867145983119725,2.7227623198122695,1.8372093023255816,2.5484383271572257,2.948207171314741
tensorflow,2.3056888279643593,3.0109631949882534,2.1672206733862325,2.728431465804243,2.7140063326504,4.517721828403813,3.822857142857143,2.0940102498398465,8.696177062374245,3.00164744645799,2.994685839324789,3.5916862219242374,5.88093023255814,4.325569084171519,5.709163346613546
rust-lang,1.059115832762166,1.063899765074393,1.0357066266352133,1.0659183867592505,1.0653753026634383,1.1594964556343192,1.1268571428571428,1.0216207559256887,1.318712273641851,1.0345963756177925,1.2025633010315724,1.1448206503519947,1.0544186046511628,1.0381154049761778,1.1912350597609562
openvinotoolkit,1.961274845784784,1.7635082223962413,2.191346772464079,6.668125178350613,3.210188116967778,3.6795404546565633,3.110857142857143,2.693625880845612,5.085311871227364,3.1779242174629325,3.42513285401688,3.178343949044586,3.5995348837209304,3.143991529910005,4.430278884462151
DataDog,1.284270047978067,1.4834768989819889,1.2349882050182286,1.981071054884429,1.9026820636990127,2.418968467367392,2.5325714285714285,1.7696989109545163,3.632997987927565,2.6276771004942336,3.8105658018130666,2.8524974857525978,2.8293023255813954,2.3435680254102698,3.450199203187251
home-assistant,1.2251542152159014,1.2631166797180893,1.1428265065408536,1.4990963568914677,1.7073943006146395,1.8502811048643364,1.8331428571428572,1.4453875720691864,2.0684104627766597,1.7116968698517299,1.8412003751172241,1.8236674488769695,2.293488372093023,2.1101111699311805,2.3266932270916336
matplotlib,1.3161411925976696,1.2283476898981989,1.4352348273643578,1.0599258061447732,1.6034643322778916,2.0614764116352973,1.9817142857142858,1.7898782831518258,3.6293762575452715,2.215815485996705,4.978118161925602,2.8343949044585988,2.134418604651163,1.6003176283748015,2.649402390438247
envoyproxy,1.88776559287183,1.3439310884886453,1.1351061548359425,1.805574051174736,2.0677966101694913,3.1064531899291126,2.6582857142857144,1.8042921204356182,3.0933601609657946,1.629324546952224,2.145045326664583,3.407643312101911,2.347906976744186,2.186341979883536,3.4860557768924303
godotengine,1.9494516792323509,2.1544244322631165,2.197619558224319,2.5965946922857412,2.273142112125163,2.640063554143241,2.6068571428571428,3.1591928251121075,5.9255533199195165,3.487644151565074,3.8893404188809,3.9054642976868927,3.386046511627907,3.7443091582848065,5.996015936254981
aws,5.544722412611377,5.2206734534064205,4.714454214025306,5.580899838295443,7.271838331160365,4.385724761671963,5.533714285714286,6.77706598334401,7.982696177062374,4.533772652388797,4.260706470772116,8.066040898424406,8.78186046511628,5.021175224986765,5.302788844621514
NixOS,1.7093899931459904,1.9086922474549723,1.820769890628351,2.436507181584705,2.5757124231700503,3.1735516988511367,2.710857142857143,2.535073670723895,5.545271629778672,3.2059308072487642,4.044076273835573,3.7425410660408986,3.2353488372093024,2.7866596082583377,3.9402390438247017
newrelic,1.3870801919122686,1.8330462020360219,1.779755522196011,2.184818795776658,2.870739430061464,2.5036665851869957,2.4011428571428572,1.2306213965406791,2.177062374245473,1.7446457990115318,2.6008127539856205,1.9715051961112975,2.2013953488372096,1.8004235044997352,2.9362549800796813
huggingface,1.3593214530500344,1.1019577133907597,1.2050718421616984,1.1489584324170075,1.240547588005215,1.455389880224884,1.374857142857143,1.1888212684176809,1.9271629778672033,1.126853377265239,1.5429821819318537,1.4555816292323165,1.087906976744186,1.2429857067231338,1.454183266932271
denoland,1.1737491432488005,1.7221613155833984,1.580956465794553,1.497384191001617,2.7148444775563423,1.6412857492055732,1.8925714285714286,1.8187059577194105,2.0321931589537225,1.9324546952224053,1.925601750547046,2.671471672812605,2.1134883720930233,1.5669666490206458,1.9800796812749004
symfony,1.1994516792323509,1.200626468285043,1.3319751233111732,1.124132027014173,1.8976531942633637,1.1165974089464679,2.070857142857143,1.2724215246636772,3.191146881287726,1.357495881383855,1.7230384495154736,1.5370432450553135,2.343720930232558,1.776601376389624,2.039840637450199
containers,1.0190198766278273,1.0230227094753328,1.1640574737293587,1.2345667269095406,1.2522816166883963,1.5103886580298216,1.6834285714285715,1.0749519538757206,1.1847082494969818,1.1845140032948929,1.323538605814317,1.3167951726449882,1.4311627906976745,1.4192694547379565,2.4223107569721116
xbmc,1.1238862234407128,1.3848081440877054,1.2460862105940382,1.191762579663274,1.1215310113615198,1.7204839892446835,2.0994285714285716,1.200352338244715,1.6736418511066398,1.1367380560131797,1.9931228508909034,1.4254106604089842,2.264186046511628,1.9004764425622023,2.6015936254980083
airbytehq,1.2858122001370802,1.5464369616288174,1.3961505468582458,1.8766289356035384,2.24380704041721,3.1878513810804208,2.2057142857142855,1.903747597693786,3.6438631790744465,2.3822075782537064,4.786808377618006,3.458933959101576,3.1767441860465118,4.944944415034409,4.3585657370517925
kubernetes,1.0,1.0,1.0,1.0,1.0,1.0,1.0011428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
