Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
dotnet,1.3836675960068352,3.295578305380091,3.093278129566488,3.550695088044485,2.677342419080068,1.784985897157735,2.78021978021978,1.8929205785333671,2.646008757157292,2.0237828135517164,3.44107452339688,4.727981651376146,3.498965873836608,2.65972894482091,3.5334370139968896
ansible,1.5026531162874361,2.8133304291004135,2.35021919142718,2.8917516218721038,2.6206132879045994,2.5934042091559992,1.8223443223443223,4.194874397361076,3.158302458740317,1.8501234013910701,3.3084922010398614,3.7577981651376144,3.298862461220269,2.1021297192642785,4.009331259720062
bitcoin,3.8297508768774176,7.361359181006317,6.332927423283,6.183132530120481,5.637989778534922,6.713603818615753,7.390109890109889,7.547323014463335,7.480970023576961,5.0406102759703835,9.052426343154245,7.675688073394495,5.099793174767322,2.829622458857696,4.639191290824261
openhab,2.4707257846928683,4.599215857111741,3.2839746712128592,1.9308619091751622,2.1851788756388415,3.3451941852896514,2.3076923076923075,3.936818066480589,3.3310879083866625,2.577069777877496,3.5931542461005197,3.7412844036697246,4.62047569803516,3.4612778315585673,3.5334370139968896
renovatebot,1.5301735767605003,2.529078632106295,3.1743789576229906,2.484708063021316,1.8018739352640543,2.650032545020612,2.6117216117216113,2.1075869068764272,3.1522398113843044,1.6663675117792238,2.423310225303293,2.238532110091743,2.019131334022751,1.7928363988383347,2.1337480559875583
PowerShell,3.0146595916899,3.2857765192768458,4.559668777398928,2.3462465245597777,1.651618398637138,3.278802343241485,1.8296703296703296,1.7125095153514338,2.103401818794207,1.5532869643257796,4.540727902946274,6.577522935779816,5.36039296794209,2.6727976766698935,3.6594090202177294
Skyrat-SS13,1.111700692508319,1.266608582008277,1.392352654651729,1.1117701575532901,1.2851788756388416,1.2460403558255588,1.358974358974359,1.4133468662775945,1.8972718086897946,1.4947273951088176,2.228336221837088,3.4646788990825685,2.6892450879007237,3.7575024201355274,3.687402799377916
vitejs,4.262793416674161,9.180570681768678,3.934973209936678,4.610009267840592,2.2173764906303233,3.448687350835322,3.2893772893772892,4.149200710479574,4.907376220949814,2.5225487996410143,4.170277296360485,3.856880733944954,5.006721820062047,2.725072604065828,2.3996889580093312
aws-amplify,2.12267290223941,4.954040514049226,5.0177788602045785,1.9792400370713623,2.798466780238501,2.7222824907789107,3.304029304029304,5.3435676224308555,7.4294375210508585,1.9692618353152345,3.1564124783362217,4.488532110091743,3.3035160289555323,1.8930300096805421,2.8335925349922237
element-plus,1.5722636927781277,2.2585493356567197,2.727228446176327,2.6398517145505096,2.7494037478705278,3.19288348882621,3.2875457875457874,2.349657447348389,3.943415291343887,3.5160421808391296,3.1525129982668973,5.388532110091742,10.0,3.0125847047434653,3.0435458786936236
opencv,2.4229696915190218,7.008494881289479,6.644179249878228,4.129564411492122,4.718057921635434,6.102408331525278,4.02014652014652,5.281908145140827,4.816436510609632,3.047565627103433,4.5836221837088384,4.789908256880734,5.467425025853155,6.38867376573088,5.772939346811819
void-linux,2.744311538807447,5.9871487693313,7.584510472479299,5.298980537534755,4.773253833049403,4.210240833152528,4.380952380952381,4.019030702867293,5.53486022229707,3.2474758806372,6.502166377816291,4.628899082568807,3.810754912099276,2.877541142303969,4.051321928460342
PrestaShop,4.531522618940553,8.968852101938575,7.437652216268876,4.479888785912882,10.0,9.027554784118031,10.0,10.000000000000002,10.0,4.582230199685887,4.946273830155979,4.026146788990825,3.1964839710444677,2.9864472410454983,4.597200622083982
github,1.426567137332494,2.695708995861468,2.2428153921091085,1.3970342910101945,1.4431005110732538,1.4745064005207205,1.4047619047619047,1.63486424765288,1.1364095655102728,1.0201929549024007,1.4718370883882148,2.3995412844036696,1.6840744570837642,1.0130687318489835,1.545878693623639
sourcegraph,1.5617411637737209,1.9919407536484426,2.2713102776424745,1.902502316960148,1.6301533219761497,1.820134519418529,1.7344322344322345,1.8289774168992643,2.2701246210845403,1.6037693515817815,2.329722703639515,2.1972477064220186,2.3216132368148914,1.8799612778315584,2.0637636080870916
cypress-io,1.4492310459573703,2.184055761272054,2.777642474427667,1.8808155699721962,2.3308347529812603,2.84334996745498,3.203296703296703,4.496320730778991,5.307510946446615,4.226834193403635,3.6282495667244365,4.591743119266054,3.7269906928645296,2.677153920619555,2.5816485225505446
ankidroid,2.469916359384837,2.903506861250272,2.6505114466634194,2.197775718257646,4.856047700170357,5.694293773052724,2.9065934065934065,2.2788632326820606,4.9134388683058265,4.557998653803006,3.9207105719237427,7.696330275229357,8.892450879007239,2.041142303969022,4.401244167962675
Expensify,1.3310549509848009,2.6368982792419953,2.7622990745250853,2.676552363299351,2.5577512776831344,2.9546539379474943,1.9432234432234432,2.2811469170261356,2.3762209498147526,2.1570563159075613,2.7547660311958406,3.704128440366972,2.4519131334022752,2.446272991287512,3.8553654743390355
gravitational,2.2675600323770126,3.454367240252668,2.5014612761811983,2.494717330861909,2.792333901192504,3.2807550444781954,2.6666666666666665,2.902309058614565,2.706635230717413,1.959165357864034,2.6767764298093586,3.0477064220183485,2.233195449844881,1.9365924491771538,3.0295489891135303
kubevirt,2.445633600143898,5.759747331736005,6.09181685338529,6.183132530120481,5.240885860306643,7.674332827077459,6.5256410256410255,6.971834559756408,5.7622094981475245,4.1743325106573925,7.23526863084922,5.582568807339449,3.699069286452947,3.7139399806389157,6.402799377916018
MetaMask,1.9826423239499955,5.826399477238074,3.279590842669264,3.510658016682113,3.677001703577513,3.9192883488826213,2.4652014652014653,4.503171783811216,4.216234422364432,4.208660533991474,4.91897746967071,5.764220183486238,3.9270941054808683,3.9230396902226525,7.046656298600311
yuzu-emu,1.2080223041640437,3.430842953604879,2.7469556746225035,1.5605189990732158,3.226235093696763,2.907789108266436,3.322344322344322,2.5323521948743974,3.4826540922869658,1.9914740857078752,1.9904679376083187,2.1559633027522933,2.316959669079628,2.3417231364956437,3.1695178849144634
taosdata,1.089846209191474,1.0,1.0,1.0533827618164968,1.05366269165247,1.2128444348014755,1.010989010989011,1.0,1.0848770629841697,1.0,1.0155979202772962,1.1857798165137614,1.6654601861427094,1.4878993223620522,1.8818040435458787
matrix-org,1.8895584135263963,2.6761054236549775,2.6811982464685826,1.9608897126969416,1.9,2.6949446734649602,3.8846153846153846,3.0119259071301703,3.7281913102054562,2.585146959838456,2.5948873483535526,4.083944954128439,2.614788004136505,2.1892545982575022,3.477449455676516
tensorflow,1.8709416314416765,5.5578305380091475,4.042377009254749,5.6576459684893425,2.737137989778535,9.084183119982644,6.954212454212454,2.9685359045927435,7.511283260357022,4.204621943010994,8.459705372616986,9.207339449541283,5.332471561530507,3.0474346563407546,4.219284603421462
rust-lang,3.418562820397518,7.945545632759747,6.929128105211886,5.090454124189064,4.644463373083474,4.723801258407464,4.619047619047619,5.450900786602386,5.8410239137756825,3.7401839802557775,6.5060658578856145,5.442201834862384,5.202171664943123,3.6660212971926427,5.772939346811819
openvinotoolkit,2.233564169439698,4.373774776737094,6.60034096444228,10.0,4.49114139693356,4.6476459101757435,5.3791208791208796,4.852575488454707,4.828561805321657,3.671527933587615,5.511698440207971,5.405045871559633,4.434332988624612,3.365440464666021,5.115085536547435
DataDog,1.8757981832898643,3.1367893705075147,3.2116415002435463,2.407970342910102,2.585349233390119,3.1616402690388377,3.128205128205128,2.5277848261862474,4.131357359380263,2.9264078976890286,4.080589254766031,5.446330275229357,3.792140641158221,2.7032913843175215,5.772939346811819
home-assistant,1.4168540336361184,2.9701590067523416,2.6220165611300534,2.039295644114921,2.197444633730835,2.208722065523975,3.201465201465201,2.9616848515605176,2.7793869989895588,2.8375588961184652,3.031629116117851,2.663761467889908,2.186659772492244,1.9496611810261375,2.8615863141524107
matplotlib,2.617231765446533,5.108908734480505,3.4549439844130543,3.4455977757182574,2.901192504258944,3.2280321110870043,4.739926739926739,3.4549606698807414,2.800606264735601,2.835539600628225,2.832755632582322,3.596788990825688,3.0103412616339194,2.3678606001936107,2.9455676516329707
envoyproxy,1.9535030128608688,3.3857547375299495,2.9617632732586454,2.404633920296571,1.8739352640545144,3.095248426990671,3.2326007326007327,3.043897487947222,3.4462782081508925,2.591204846309177,3.140814558058925,5.177981651376147,3.5734229576008274,2.8470474346563406,3.9393468118195956
godotengine,2.693317744401475,6.610542365497713,6.948855333658062,4.861909175162188,3.594207836456558,4.530483835973096,4.957875457875458,4.471200202994164,6.177500842034355,5.072919003814224,5.137348353552859,4.942660550458715,2.977766287487073,1.9714424007744435,4.4852255054432355
aws,1.8579908265131757,2.9407536484426053,3.8407208962493913,3.387210379981464,3.2630323679727424,4.030592319375136,1.97985347985348,2.619132199949252,5.340855506904681,2.4478348665021317,6.576256499133448,4.765137614678899,4.052740434332989,3.3131655372700872,4.317262830482115
NixOS,1.7972839284108284,3.011326508385973,3.6697515830491962,3.128637627432808,2.597614991482112,3.0288565849425044,3.010989010989011,3.2083227607206295,4.070730885820141,2.785057213372223,3.749133448873483,3.922935779816514,2.81023784901758,2.006292352371733,2.931570762052877
newrelic,1.1829301196150734,1.982138967545197,1.8943010228933268,1.4437442075996292,1.4323679727427598,1.650249511824691,1.5860805860805862,1.7444810961684851,2.073088582014146,1.5229975319721785,2.103552859618717,2.135321100917431,1.7306101344364013,1.5619554695062923,2.665629860031104
huggingface,1.6078784063315048,2.8094097146591155,2.560642961519727,2.7382761816496757,2.7248722316865415,3.8450857018876112,2.913919413919414,4.032732808931743,3.573593802627147,2.052052950415077,3.706239168110918,4.608256880733945,3.498965873836608,2.468054211035818,2.1897356143079314
denoland,1.6969151902149475,3.332825092572424,3.4045299561617144,3.3505097312326226,3.2415672913117546,3.202646995009764,2.5274725274725274,2.651103780766303,3.403839676658808,2.431680502580211,3.6477469670710567,3.1633027522935775,2.987073422957601,2.1631171345595352,2.4976671850699845
symfony,2.499865095781995,5.16379873665868,5.066000974184122,3.7442075996292865,2.8199318568994887,3.9231937513560426,3.0036630036630036,2.6807916772392795,3.4008083529808015,2.5164909131702937,4.509532062391681,3.423394495412844,3.578076525336091,2.2850919651500483,4.961119751166407
containers,1.5423149563809697,1.8998039642779352,1.8723818801753531,2.0192771084337346,1.8616695059625212,2.152093729659362,2.2032967032967035,2.1349911190053286,1.9154597507578308,1.8157953780569889,2.731369150779896,3.2293577981651373,2.061013443640124,1.9627299128751208,3.19751166407465
xbmc,2.660940732080223,3.873883685471575,4.24184120798831,2.995180722891566,3.336626916524702,3.1850726838793673,5.0677655677655675,3.196904339000254,2.3853149208487703,2.0338792910029166,2.984835355285962,3.1880733944954125,4.452947259565667,2.9820909970958374,3.3094867807153965
airbytehq,2.03525496897203,3.5817904595948598,2.6790063321967854,2.5831325301204817,2.3921635434412263,3.0561944022564553,3.6556776556776556,2.623699568637402,3.4341529134388686,2.356966569441328,5.1490467937608315,5.623853211009173,3.4198552223371252,3.6181026137463697,4.177293934681182
kubernetes,2.595377282129688,6.238074493574384,3.792498782269849,2.8950880444856346,1.8448040885860304,2.49576914732046,6.1098901098901095,4.500888099467141,3.461434826540923,2.492259367287413,3.0277296360485266,4.86834862385321,2.423991726990693,2.2328170377541143,2.5396578538102643
tgstation,1.3431963306052703,1.9605750381180571,2.185825621042377,1.8974976830398518,1.5872231686541736,2.109134302451725,2.082417582417582,2.1098705912205022,2.4186594813068374,1.9147408570787525,2.977036395147314,2.9775229357798163,3.0103412616339194,2.2850919651500483,4.303265940902021
gitpod-io,1.2808705818868604,1.6233935961664125,1.6970287384315634,1.7907321594068581,1.5933560477001705,1.7185940551095684,1.5366300366300365,1.4201979193098198,1.6456719434152913,1.5209782364819384,1.7681975736568458,2.1889908256880735,2.265770423991727,2.18054211035818,2.9035769828926905
