Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
aws,2.996638746547207,2.4890597102824867,3.1457089857460026,3.2457927774190236,1.7750316355208429,3.2255779891087024,3.686210010094427,3.621966527070082,4.8366195662885065,4.130578371372065,3.8026565136018737,3.366243606141153,4.004910165510212,3.92686239269185,3.6633463095332615,3.5239628432384875,3.0821607342184008,3.1908823481578956,3.7228593717515985,3.480170769605416,4.166858782216283,3.1618788280068717,3.4811141991776613,2.9656063542299176,3.0388219783517383,2.2726058576273704,1.9268107038933895
NixOS,4.648758691680026,3.173360367721127,4.3238510906011545,4.410819632357167,2.2975589665521725,4.870013342594685,5.318539536921553,5.023300879020457,5.0962503304822135,5.560095861118919,6.006813820910826,5.509767497247929,6.106046553569485,6.111478816341778,5.264030289412028,5.473333542695922,4.889264041991551,5.369115675215712,5.534420189182911,5.8492673484588025,5.383424663294571,4.66495325429588,5.612112910156294,5.558011275777678,5.419218298663669,4.185789584363203,3.5279152271623158
huggingface,8.903914573066281,6.599229796971202,9.244423625893257,10.0,4.5034499524275615,8.91451880992258,9.537787500181478,9.904662338523181,9.891036331024123,10.0,10.0,9.586937544023746,9.648690305572051,9.46548528261286,10.0,9.785352328509004,10.0,10.0,9.877101888527887,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
denoland,7.680148250436992,5.100162847363831,7.220038458404304,7.3822567333764075,3.1906845934355434,5.846785690817056,6.373446280796662,7.077830121994174,6.224767141479457,6.237830528575098,5.894263591716178,5.673282524052552,6.805550587654163,6.325241003888848,6.968852430136082,6.429471178271416,6.104862087540688,6.20520104587886,7.560285605594157,7.0226444397637335,5.666670103934221,5.562279473025918,5.685708919220968,5.120770623609584,5.466328020576246,4.75241389269835,3.4578877686313705
symfony,3.5070532997938315,2.561935725676026,3.3356485650773426,4.54316811048202,2.305946631438588,3.6513030546191603,3.7344797544412676,3.86317371384547,3.863717910874314,4.0964547158613795,4.233046176719276,4.2657057904452484,4.509976054599695,4.126078041570786,3.6967315870327604,3.841292728471956,3.2908261600172932,3.1194677488155937,4.8487914806466,3.757277746732445,3.2987619217092217,3.0451940335275625,3.3801471373178904,3.5007880448233237,3.1380969593844945,2.69039341334404,1.8741878401897551
containers,3.8701424749031696,2.561935725676026,3.4766101638021447,2.858670675845044,1.8013365091735392,3.372699094472982,3.6162024609318615,3.825262162144719,9.279267815337843,6.87966004731666,4.543803559420926,4.405293976851262,6.473196172404833,6.069177558077415,5.100367318489106,4.346870664097992,4.308167081172156,4.434963250071599,4.697143783920308,5.136819333408579,4.131313384299023,3.977458141524787,4.430845459255146,3.89983984283353,3.803488739760729,3.218423435957593,2.60701920414537
kubernetes,3.6430200641585087,2.3644964024941686,3.42434348696279,3.2105324116326126,1.9348784576033404,3.313180945246678,3.7207491185280137,3.855620763983855,4.665132178601507,4.424983375908871,4.585402899839095,3.752444517343113,5.219464700767523,4.49641430840202,3.916489495404818,3.625923565339598,3.3475605450978656,3.5875737543898856,4.030889046503311,3.729016645074833,3.386145862652164,2.924918379505729,3.2614693197629543,3.1008903887155004,4.352803742179781,2.502319659081074,1.9860961935969637
tgstation,2.5665309362294115,1.8560730470625337,2.3009773762135772,2.2895000303521056,1.301138856585706,2.0864627370324293,1.9935246559065187,2.4733655014633853,1.8184242469391108,2.0779215637955417,2.101369226813604,2.4125599762203374,3.251090273911339,2.1583934546399632,2.3344605557617846,2.7412263538698207,2.071156004385999,2.132703437901161,2.5167336272010132,2.3587997075713725,2.161473401894075,1.8987495647044468,2.1844290955570016,2.189931025683368,1.8127658556083022,1.416365482805055,1.5508733441046807
neovim,5.646334560128907,3.9711329336320373,6.17850198169061,6.2909051703531045,2.9192254981265107,6.819738319252989,7.40671148365858,7.667542969243986,6.41605165640102,7.142996351171049,7.419106071920451,6.894597250760056,7.350888663912406,7.22643648119804,7.121279002542331,7.607942737706681,7.0111777574158145,7.1408000528669975,8.460266128718398,7.592658157556673,6.8797310352411865,7.111225449652059,7.140115420230976,7.030783421103042,7.4793418652907935,6.034114456698576,4.977491161528421
spack,1.7723893675819975,1.376097340161266,1.7584616428441433,1.4417248325221834,1.2575576347760806,1.703476678021255,2.8799539520678983,2.1944561786372656,2.2749093808869305,2.0083753738118038,1.9650951803427619,1.6701543945399602,1.9285765200139773,2.0541951982121702,1.8217934721944662,1.6406991181374668,1.8845949246942337,1.5966141230257616,2.7486659980866106,2.183781882492345,1.8860146087272143,1.845448961430617,1.7770182766226814,1.5090860218084563,1.5175333117268885,1.5155098862073535,1.326708765666161
electron,6.4512484838475075,6.564810377975668,6.682124613372895,5.871956238976399,3.0771367982689957,10.0,7.612775016828742,10.0,6.99777538328093,7.5288775048965215,6.769647741496104,6.41118064626887,7.3253552308550125,6.838799349646917,7.1350964697125825,6.526500670407722,5.839508181264863,5.79859217753832,7.073818619153655,7.074205604892511,6.2549427208156665,5.793747243125443,6.154623157386284,6.1151822837718335,6.223661847170298,4.654251408754808,3.8853476971074863
backstage,4.353794878487106,3.76142568401962,7.186689051128053,4.384677954752124,2.6274968459626127,5.001992316932061,5.116929431233883,5.304542235433571,5.339704179597643,5.717160979568479,6.249758740212928,5.169349159502725,5.657429199763605,6.217546886157488,6.556359758732321,5.665121400217439,4.8211788986200865,5.948212492928962,5.66193025890298,5.620085311155832,6.522127308232858,5.6035321022543565,5.932901131060146,5.972541785511812,5.8075922330412,4.347208434521432,3.2612352634749784
cilium,2.9035712465032377,2.334851407411468,3.2814491727462607,3.180903824520421,1.7870103465118286,4.073767146493204,3.3456924284042193,3.870712096774494,3.209312486734116,4.3033726919285975,3.7371129681870143,6.553767491095775,5.024422282079972,4.126078041570786,4.350312625406479,4.105219191067251,5.021976459802349,3.6885563442050078,4.243620908462093,4.208862561834813,4.300198006679032,3.3367357945518052,4.153191460714115,3.8938136569658908,3.8089968989803062,2.979058331805459,2.540575645845411
oppia,2.21374670592197,1.561767353906176,8.205016234086681,6.971592186856986,1.2107138906426775,1.0834053564437331,1.5282452309865326,1.9683220236530028,2.494796222673041,3.7302369157541815,5.517168709730452,1.986188423559722,3.307189874872073,2.514404934559197,2.343870177274046,1.3031915869632567,1.0227541735973638,1.0,1.3512834405779492,1.126222120972571,1.8754300218364728,2.8633635587329795,2.01203525097897,1.8794891861163814,4.151335788363902,2.6807172007185667,2.0080984531137718
nrwl,3.518566269346388,2.452105752231363,3.341624588161827,4.715616410514492,2.072911713384036,3.5271208730476293,4.125453428176723,4.640659580679837,4.831022897917744,4.938060558442429,4.814976969028926,5.305744304319608,5.869626115615771,6.412773532407447,5.7999082538327515,5.4900272935598915,5.042311700210231,4.941202423308027,5.758306534568461,5.553964093296746,4.787218469320107,4.348106803649282,4.808452501585446,4.506564210614907,4.621159892565482,3.507214383725076,2.472983045675986
scipy,2.794422085365208,2.0207326628763242,3.0632256129544833,2.973243987436952,1.5706272829850134,2.7554441990837475,3.159654126378911,3.399026361272539,2.9913285304469093,3.1467678488703483,3.2279873486613235,3.066041321655951,3.7148497625474466,3.2696099874412567,3.32744650669535,3.094933057761784,3.0821607342184008,2.8355301245925455,4.128397556457616,2.9982221576837613,2.829890926167944,2.658156509694323,3.036727819383457,2.8016193891014174,2.8605365076430838,2.1022527048384756,1.7079834351912782
project-chip,1.607210549754079,1.440754081210371,1.7584616428441433,1.8719591707911838,2.059548793232816,4.1336455141683555,3.2382489394030514,3.3734516767670244,3.3015041061972012,3.4493795555233855,3.715018581060259,3.1614486013531393,4.509976054599695,3.2599257834413686,3.124992724848226,2.5515976036000403,2.833274569868747,3.363910761515815,3.5592356773976315,2.9982221576837613,3.2018380003690385,4.630015365028694,4.346178242558664,3.547192994159151,3.3727075221136977,2.502319659081074,1.5302665053047961
ziglang,4.1635553695477325,2.300693789340401,5.300929873517595,3.344003626323937,1.9279625306964512,3.5522749484449525,3.921809744800407,4.816019011509135,4.688436555709233,5.246145633403243,5.72574670194605,5.250906533382007,5.469825612663607,5.163899395494653,4.553080704217873,4.960093018326244,4.117599349691504,4.196179311760323,9.82780023603201,6.802862295760505,5.22022405505474,4.523287905982713,4.87380766328678,4.842314624817508,5.278164966259027,3.6534371018971177,3.498056952356775
apache,1.9823002248256127,1.540988892076196,1.8905066770206531,2.0586576238734375,1.322748588683881,1.9941765690674607,2.523023200924878,2.7936718725685394,2.928049499326881,2.828240073070775,2.642470482254436,3.0734635948081768,3.2105203640327726,2.872928309840237,3.51992831593715,2.8654377700139464,2.6205784854278287,2.8277722980223903,3.139650026819712,3.0067615112524737,2.762899801844295,2.10496795379183,2.616037187502521,1.818432949480686,2.246434977376257,1.9475794208471264,1.809321282684521
scikit-learn,7.345093228812921,4.329033190753037,5.580099382384834,6.0443888449257335,2.7658538239858625,5.737228722662277,6.049912452841504,6.687685650958601,6.4973394056214016,6.4160163124781375,6.292005604184317,5.756278968589559,6.8540166777897245,6.356100863577373,6.376339858803592,5.5437947735176945,5.576108941638666,5.29546830511658,6.0170132795496025,5.580546956239268,5.523446769789932,5.417954510162433,5.61623813516943,4.736813022730233,4.967545202417955,4.165963586735591,3.704797670012978
laravel,5.963296009976334,3.3280528215412226,4.783420947736784,4.687398219858113,2.4478706009386304,4.509343210712377,5.159996000002856,5.330547988966339,5.441625511151417,5.802259408379228,6.253618288832431,5.469805939307282,5.84476242967669,6.930852063918609,5.838535836284789,5.439730610446214,5.070604461331973,5.122347662860041,5.913833822273029,5.59816895379479,5.242680454542966,4.468811061250374,5.298565992836461,4.722203251570612,4.934668510422783,4.048263649668337,3.0260804089772315
ethereum,2.1815102317538706,2.1875738268089275,3.40676478504169,3.4230703683707753,2.0640081780144537,3.2797194519728112,3.2615224802356777,3.9526887025454736,4.246093903683301,4.698758209846525,5.021251058470387,5.1344934883064655,5.756472459665582,5.234741112558343,4.756000392798618,4.081406050540028,4.002869386428692,3.9535149683422577,4.121512761051126,4.164712388925748,5.601847053238622,3.802533411171682,4.1411833089125345,3.041341453531501,3.6056434955397383,2.4972460515273864,2.2181022547510656
ant-design,8.447887230394713,10.0,9.366475180395964,8.676987839988604,10.0,9.587587819428048,9.740499948421018,9.706713695167672,9.710439898528193,9.761262679553854,9.660201789897387,9.42095909330847,9.541999686990154,10.0,9.447064356041158,9.236480456199292,8.557773044250485,8.032860641303916,9.02195154360966,8.910657670813844,8.350184647911506,7.579598957433641,9.238712758882071,8.546423294607553,8.104514966555108,6.947623095339392,4.9603470953302935
rails,4.800734003672883,3.586397259121967,5.425526798818892,4.7356482595160365,2.251102283830086,4.58707614805628,4.868625150032101,4.897939831617597,5.1171274442309835,5.184365591720344,4.908605477354712,5.684704531109491,5.898435251155732,5.18173055915595,4.987323092829003,4.794479570088182,4.3568096517544905,4.051260276315643,4.961566904315684,4.970086343285393,4.553960287542037,4.119976806235453,4.731659258637693,4.0936645695184275,4.2014402389327445,3.1930119428628796,2.6038807061372307
vectordotdev,3.1003569471732493,2.480877859862842,3.5110703246782595,2.7539294533832033,1.7557890103808924,3.2050800186377257,3.5521053312013793,3.0341320828350304,3.471687594575188,3.3841281388466613,3.431726883463571,3.317783874670273,3.8348598922773993,4.30080012800248,3.6834116752274264,3.872913442980739,3.5369063822407227,3.490472837490222,3.6066884001121426,3.7853359753234175,3.710742977890618,3.071426684592518,3.9501789403078957,2.841292508586804,4.544394251813511,2.704862965633659,1.8514164824176307
gatsbyjs,5.926217625961024,4.095013828537605,5.777123934846649,5.538403188389324,2.6023358507421483,5.03644685250501,5.600578025129844,5.738734998077712,5.398269958472947,5.301932118250012,5.010661692260033,4.937024771773832,5.199902389373477,4.930701817416302,4.68436348685932,4.483923477391754,3.933456908937091,4.372700246714453,3.9236436650823348,4.356556969031672,3.892037874397554,3.1873424381766498,3.620973496682475,2.934896590811344,3.272977510810637,2.476885505974386,1.885523962761047
