Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
NixOS,5.752344818796684,6.003691370392971,6.676300260308045,6.222235295079254,6.6130351664554405,6.8405397042648355,7.301690535508602,6.814534136807013,6.9595460480141025,7.182305239192886,6.936648207627781,6.31038017729831,6.568014234272303,7.099262168589792,8.225914512518836,6.426950412600247,7.358906938899144,7.209565558533137,6.549841912041363,6.99004558270399,7.710982724586662,7.277559747990096,7.978771332382641,7.356505342610139,7.7480204935339305,8.029001516089519,8.000060227454583
huggingface,4.786842901502584,4.317111520119485,5.781816746255378,6.061312709761093,5.228404816897605,6.802427414847386,6.770560866748281,4.273021892082344,5.262583381558746,7.177980965017235,5.570942437587204,5.999733311120015,4.5617764480690735,5.2356851762196746,5.747462944859292,5.946945702180897,5.525929625630939,6.414249008001184,5.054434415613576,4.564446545728254,5.293512550403095,4.199781553887912,4.59446363981897,4.454360434196643,4.291298677782459,3.364122323901617,4.495677915155277
denoland,4.292428145433437,4.471952453346379,5.575778754582035,5.226754028779896,6.263840624700641,5.751658729607882,6.501678405630045,5.58674583068761,5.765856769301892,7.447007248044002,6.902154146858868,6.19965667374514,6.480091191986662,7.578744430960417,7.701119070907443,6.9696409852029415,6.773686241346945,7.420656975299051,6.885310556312086,7.202491216217507,7.895165344636085,7.13154390820447,7.140476698225308,7.040606993339086,6.725324122556135,7.458098435449094,8.460170823842216
symfony,3.6308015937043088,2.7392865813046496,4.081144727079929,3.9736093590141386,5.544397157469923,4.412390131768509,5.8045756594865505,4.918813826479829,4.071928728034672,6.861749042691521,3.690274486734437,3.764507147721952,4.957133125699633,5.843074872397648,6.488973918008497,6.021662001397068,5.672458737564488,6.314058883932445,5.127418898683334,6.0261784392471,7.132501918036637,5.8814677521185335,6.5509994839312204,5.330710714843265,5.442187695931937,6.062156596569281,8.067412097187098
containers,1.8675960192802705,1.16900096881363,2.317396588397048,2.0749956414042465,1.7820482790810743,1.9689427095724013,2.068023993891568,2.412197052958076,2.1884173808281684,4.83376468275349,1.8074317085516243,2.3596150947913177,2.162553424184349,2.2064387235748106,3.4737482142476503,2.224682193738929,3.1101980826690245,3.048352525337024,2.2909884749096934,2.3764951096012497,2.7211867350060612,4.377859303390884,3.1193016277445738,3.868593105152859,3.177215302198133,4.948741496032813,6.401533439703477
kubernetes,2.274463027858401,2.0947942973393623,2.7969845401413855,2.9955981839655723,3.3070357173392257,2.526651427141557,3.9701244529881543,5.583320658022206,5.004038687078121,5.886062729220022,4.26747866030178,3.9541217849932235,4.395489349529546,5.504137979920288,4.422512862125744,4.912896868399419,4.228608563530209,4.252496374078093,3.5446250777271424,4.022217752289926,4.528393542996573,5.6284355854071135,8.776323863183599,7.79303836389248,7.618356072187605,8.205329074886999,8.538641239240988
tgstation,6.879321290674372,4.827691898117495,6.055308469725053,6.0762465568161135,5.746966542186779,4.913282721879181,6.281448559865308,4.692610191898604,5.674878002141614,7.774696341239161,4.068446000639354,5.133912885437725,4.832809496287313,4.809265933998497,4.749567680988955,4.528405174083476,5.904577441215355,6.695003725297513,6.035418722921192,5.118314600717602,6.179061320814146,5.16852411880614,6.139342370262267,6.096181331833282,6.374038678398099,6.064892575917561,5.310085310637379
neovim,5.9781794901138365,4.465215980396977,4.88359437876412,5.149249151449219,5.949220526104428,4.620339332076874,4.545928730503165,4.4889474165012695,2.855375228981991,7.00191873590847,3.7810210898951166,3.3311851397720726,4.944728114534521,4.38890897432765,4.067399325882691,4.248740050845766,4.505469784465014,5.371841139807068,4.7060563333229535,5.076415200517617,4.68608799028119,5.479951121866595,5.296623153238224,5.5324277655714775,3.94154242459131,5.296681395507312,4.737804760207103
spack,6.717490693311774,7.872105518195567,8.87307657938252,7.96458717392881,8.405731274688119,7.166451419241426,9.993252318925762,7.296247260518687,8.646084976349105,7.659038165731582,9.415554568637866,7.064447017039427,7.201455451073425,7.171549994228718,8.214866729738091,7.8350290303836845,7.228300644455465,8.74407512039761,8.424831293195389,8.701827721098248,8.660997466863602,8.495988179907911,8.97112180504154,8.29907833781606,7.70527518247341,8.85655424765094,9.197537106685234
electron,5.994117429826792,6.511505827848498,6.621685927042681,4.336027719655302,4.051586481955085,4.337927729245333,5.083952442979863,5.942127899066671,6.883952499247468,7.16749181461605,7.235043618056355,6.987916315577749,5.2720621097305225,5.702062856798859,7.241437264234805,6.832634903350616,5.976297808256833,5.921269241919595,4.275844689271028,4.669501351864852,5.7138866095476395,7.267007124353228,6.608416528217114,6.9353572758706665,6.389114560868035,6.288135997277738,6.407919544969804
backstage,4.701879474882959,4.429846742932211,3.433336082532812,2.8525163406863987,5.106404901430456,4.135373653723793,5.693251319059904,4.504031199832049,4.541017182133565,7.474333418733368,5.67130872990296,3.129079939782259,3.852724818159609,4.30408215841041,5.031423150264003,5.416947488189731,5.216509703305126,4.830143156027351,4.60145550611142,5.190130141505777,4.991471534348088,4.2443041614523125,4.449661848845373,4.404224563050027,5.420827600855717,5.329830720694716,6.631134852447823
cilium,7.770432317737109,7.17598393902921,5.30656229528082,7.042368696231152,6.706038396174011,6.844184838668834,6.881806607645273,5.632882247477352,8.332763644461878,6.113516526304573,7.15704204715215,6.29233115753342,6.954432368270907,5.581554043690097,6.614737417540581,7.8222539593871945,6.821886323337151,6.667577113842506,5.5293410207934315,7.62051110178761,7.50942497732699,7.393160705778444,8.634848904297566,8.035554819494216,7.663264205448194,7.6175722277414835,8.3530312157467
oppia,7.882106475124396,7.004143254793392,7.750020044791485,8.07503432820433,9.739450731548631,7.360190669270845,9.288039657058471,8.75154821052613,8.923494445174635,7.751561591304947,7.381769109477182,7.359854589707824,5.681334378999803,8.105230895720533,9.307231858819232,6.215236151059077,9.025664817237262,8.447852064048366,5.6232165562692815,8.130286320231638,9.353418165256878,8.787801242523987,8.82346682792175,5.93037455616019,7.8906374815107725,5.7161111712121055,7.258924513501016
nrwl,4.955573587982415,5.906468978322999,6.6818979406909955,6.205201979236346,5.890852449694763,6.493471849368636,5.6233757471621635,5.884391410326624,7.6788063186139555,8.557543043817045,5.383025029653679,5.551769095867259,4.441546472659546,5.805829209599178,7.016100448615666,6.647918343457266,5.42742069625554,6.301882851395239,6.116378234372053,6.770138634949349,6.571496079624164,5.733082776108552,6.691283121395657,6.703645129369498,6.669703582378841,6.119213791539787,7.3401930559783715
scipy,3.9973962095009212,5.27556468950454,4.741263633875953,5.259130744129912,5.889838420574052,4.012514996102751,5.790402023168237,5.2604190920952405,4.355056403085041,7.723142573123345,5.968505908466911,5.871742360971106,5.513545759836959,3.9944091599974083,4.770224805200021,6.249001032690258,5.041872788574006,5.016474244949047,4.578095096346722,4.777741649214889,3.46129147866951,4.942803392336218,7.180874224841676,5.423551316388333,4.75202439140899,4.834273757035815,6.218350069413359
project-chip,6.860506577025891,7.450492549777728,8.77310857277794,7.979943631266801,7.9905226493952615,8.222880604674419,8.719713556219613,8.641331159507404,8.326702850190644,8.375280803893613,7.231953259993376,8.013835149044407,9.058571612739836,6.310170592739558,8.138579795282405,7.2549071273414185,5.778859694038105,6.342497898904805,4.684887238686446,6.15058221605221,7.657862789480106,7.703792048997853,8.889564509525997,8.637215463791549,7.819399696575402,6.986485782356998,8.676750484286352
ziglang,6.9342277720574215,6.0810037295817985,6.075551677304262,7.085839718048105,7.518782432909754,5.913377106448249,6.954036488577059,7.898561709354905,6.4680784044379935,7.484242173624899,6.901481337197952,7.6807410183863825,6.3825836238181655,6.767436131603589,7.253987275236087,7.161839627297449,7.651297852726451,8.007514184110976,7.2115862429677655,5.966107887553561,7.189999468700634,6.453104697314145,7.529567200439034,6.378958996139937,7.519456736831272,7.061382374628825,7.879327515327025
apache,1.077980961234897,1.0987312049942684,1.2404928101887838,1.4451910486104458,1.5663766423804102,2.0937535302940455,1.9732064182920452,1.5068486467867193,1.6111290915254957,5.786237391218084,1.6118878893952444,1.3887190770740916,1.433210888361537,1.2558312924060264,2.3861012631007785,1.511761331650969,2.4111840478669153,1.5911009554130005,1.1794650931334845,2.634547944733824,3.299843771147432,2.48740526073263,4.274006465315306,5.024422282079973,3.997430521916457,4.111971375199144,5.393686057082593
scikit-learn,4.521569048685539,3.2450890152071095,3.76769954372579,5.150405804030831,4.983032793328577,4.400607372937236,4.900842494012858,1.7324876906677535,4.745411254501777,7.732836144349142,5.035066807267634,2.7113107606432187,3.4749077875323433,4.329364071117016,3.6898688326057627,5.734529176209888,3.511718786482614,4.173782900290599,4.367293852237719,4.977180178910216,4.2772142433040905,3.0647390504959757,4.184208555243452,4.040672945675998,3.2896602600053995,5.031554134648431,4.919388194485792
laravel,1.0284340259052955,1.2157288041103835,1.7518207800349455,2.816962841985129,2.368204364845913,1.038807744080393,1.0596332644626794,1.847045727558558,1.1689181416853265,6.8765355730240225,1.9485232914415138,5.484692008361815,3.7373475143281327,3.4186340786459306,4.320266709746061,4.381910814412171,3.4439066582491558,4.125967567928393,3.195886079467769,2.3783218188664423,1.809961742593478,2.80882424082556,4.812222251912148,6.588778759279551,4.373357411550796,2.857844813958578,4.881854854023845
ethereum,5.545977211582582,5.253277460627799,3.1620313074729376,4.413128241666253,4.05753348250105,8.282173303493188,8.649536532652283,5.413689102808592,4.101837945049604,8.63406816119237,2.6647588136039086,3.66244358551579,2.897959966581761,5.348248578199685,5.382073181434537,6.360662499994242,5.929140917733749,5.9375995907117725,5.662593935122896,6.979367312570053,7.624148983238769,5.936310186350984,8.810906721507324,8.48532444489932,7.201365960551287,8.506598492403828,7.020859005092459
ant-design,3.807278633035299,5.603592541963998,6.950129658823961,7.331906400951162,7.083875732635457,7.480086460866329,7.369210695488753,6.279998723369196,7.299183581508887,7.9340415152859745,6.746026017913773,6.755936338346701,5.486381784656271,5.319478801982834,6.629465843280368,6.985523722171777,5.564200373843431,6.001102043224691,5.339865253526194,6.407698012702095,6.193983719035276,6.0369900656357975,5.487154661420705,5.642766580248492,4.96229884034178,4.15679012723229,4.281777417535537
rails,5.615633618980956,4.329540906603464,3.2688067534526652,2.999610256972283,4.024440035241986,2.498695008493759,2.1200900467150525,4.083779005627272,5.0468531586732555,7.771371799595721,6.049667025233365,4.121192794630131,3.8795764969130375,2.8153975451348843,5.203855640196608,5.391266381762515,1.773370147573559,4.590370118622262,2.6721133584934296,4.334410397045023,2.792951810403079,4.399925971327381,5.809749928066853,4.585637073969787,2.653053868103349,5.105663282905288,7.149628996405285
vectordotdev,8.198087344760111,8.458208789022045,8.913795397713312,8.517788053279713,8.165108587007353,7.438164426518535,8.888276116027086,8.259154278865122,7.912463478839843,8.666411486545519,8.177713258008978,9.277189808362307,8.089590211469847,7.6011506021891115,9.370536663102042,8.42190850818556,7.338329445646939,8.097296011432963,8.363965566800044,8.14075324657076,8.328567045726341,8.404388548449173,8.988876258672551,8.21548063420072,6.081391686110412,6.850183345029284,8.523815448403091
gatsbyjs,1.969567901759536,4.221014923525273,2.9465897034765094,3.124574949344459,4.353934062711654,2.253414342596847,3.3254341839407955,5.279395385197683,6.195299915610976,5.447154966840393,3.187197414634494,6.643882146900545,6.104591921501228,4.825154060763973,7.372617244481491,6.368696727565311,6.610015133865965,6.765330917661376,7.117375015677483,6.574124058776181,6.968351471132165,7.78052101372264,7.866582730182677,7.275053325815858,1.669372982600319,6.0346909518296385,8.782438436379607
